Left_x,Left_y,Right_x,Right_y,X,Y,Z,u,v,w,r1r2 ZNCC,r1t1 ZNCC,r1t2 ZNCC,exx,eyy,ezz,exy,eyz,ezx,
1553.45788574,590.02960205,1503.25976562,614.69519043,38.94980240,-16.29559517,806.48809814,31.02076149,-0.40681553,5.06439209,0.00000000,0.98838049,0.98954350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1558.41430664,590.05200195,1508.38085938,614.73535156,39.23256683,-16.29575157,806.54284668,31.02227974,-0.40577507,5.03326416,0.00000000,0.98698872,0.98766100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1563.37707520,590.03179932,1513.28845215,614.77984619,39.51377869,-16.29625511,806.55737305,31.02317047,-0.40568638,5.05297852,0.00000000,0.98519886,0.98582536,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1568.29736328,590.05377197,1518.38366699,614.78265381,39.79461670,-16.29748726,806.61352539,31.02308655,-0.40604496,5.06085205,0.00000000,0.98444331,0.98496038,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1573.23486328,590.03759766,1523.46215820,614.82299805,40.07618332,-16.29862976,806.66314697,31.02371025,-0.40620136,5.06347656,0.00000000,0.98485667,0.98582733,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1578.16723633,590.00781250,1528.59228516,614.86041260,40.35800552,-16.30042076,806.72277832,31.02455711,-0.40684414,5.07604980,0.00000000,0.98293704,0.98457789,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1583.05346680,589.97821045,1533.63452148,614.86865234,40.63685226,-16.30287170,806.77447510,31.02225876,-0.40786552,5.06970215,0.00000000,0.98119211,0.98383963,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1587.97143555,589.98571777,1538.78271484,614.88226318,40.91819382,-16.30437660,806.83972168,31.02254105,-0.40852737,5.08789062,0.00000000,0.97888559,0.98176825,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1592.87646484,589.97833252,1543.69335938,614.87109375,41.19675446,-16.30624580,806.86395264,31.02004242,-0.40945339,5.06762695,0.00000000,0.97468853,0.97925884,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1597.84716797,589.95642090,1548.77587891,614.95465088,41.48009109,-16.30623245,806.90734863,31.02221489,-0.40887642,5.06195068,0.00000000,0.97007775,0.97738612,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1602.79736328,589.96093750,1553.62109375,614.95471191,41.76020813,-16.30709076,806.91131592,31.02138329,-0.40972137,5.03588867,0.00000000,0.97198683,0.98024881,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1607.71533203,589.93359375,1558.84118652,615.01446533,42.04236984,-16.30850601,806.98858643,31.02241516,-0.40913677,5.06964111,0.00000000,0.97195178,0.97886765,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1612.66137695,589.94073486,1563.58911133,614.97485352,42.32136154,-16.31008720,806.97534180,31.02056885,-0.41009235,5.03692627,0.00000000,0.97068650,0.97873282,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1617.60473633,589.94256592,1568.90063477,615.04638672,42.60565567,-16.31056786,807.06433105,31.02358246,-0.40845680,5.07604980,0.00000000,0.97006851,0.97743136,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1622.53759766,589.95098877,1573.82836914,615.04003906,42.88576889,-16.31180763,807.08557129,31.02243805,-0.40855122,5.05273438,0.00000000,0.97183198,0.97972059,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1627.47192383,589.96746826,1578.82775879,615.07910156,43.16667175,-16.31177330,807.11932373,31.02270126,-0.40762711,5.08428955,0.00000000,0.97442025,0.98182356,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1632.39892578,589.96752930,1583.91479492,615.14166260,43.44811630,-16.31185150,807.16992188,31.02289581,-0.40736294,5.09503174,0.00000000,0.97467881,0.98129678,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1637.31372070,589.94244385,1588.96496582,615.15545654,43.72864151,-16.31392097,807.21582031,31.02215958,-0.40841103,5.10174561,0.00000000,0.97635078,0.98178273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1642.24560547,589.93365479,1593.89367676,615.11114502,44.00876236,-16.31670189,807.23657227,31.02099228,-0.40973663,5.08294678,0.00000000,0.97489756,0.98120624,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1647.17382812,589.91076660,1598.99462891,615.14422607,44.29046249,-16.31828690,807.28887939,31.02093124,-0.40999603,5.06988525,0.00000000,0.97461224,0.98166394,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1652.09289551,589.92181396,1604.02807617,615.18218994,44.57108307,-16.31857872,807.33044434,31.02050018,-0.40958500,5.09057617,0.00000000,0.97377723,0.98048687,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1657.05224609,589.92517090,1609.16369629,615.28503418,44.85466003,-16.31747818,807.38299561,31.02239227,-0.40820217,5.08795166,0.00000000,0.97339302,0.97884256,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1661.99243164,589.91009521,1614.21728516,615.30438232,45.13651276,-16.31902504,807.42401123,31.02295303,-0.40843296,5.09686279,0.00000000,0.97387135,0.98139042,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1666.90991211,589.91607666,1619.27624512,615.32177734,45.41737366,-16.32011604,807.46990967,31.02210617,-0.40914440,5.09033203,0.00000000,0.97280741,0.98060524,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
